galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII),y,Index
1005006,Andromeda XXI[57],0.944893042,78.84941137,38880.92282,1.047842181,20.64810895,15.40967271,1.012281204,1.039423112,69.68332616,29.43125364,488.8928337,88.14514672,48.01267183,42.17241007,32.5814083,475.892964,41.18399743,77.04826819,89.85410012,75.39508808,48.91104794,64.82732289,1.891658577,31.01866852,15.39335416,40.64323107,61.63732242,78.8384691,81.28485554,74.13590866,69.86036803,52.38934685,70.02662394,1.518560513,26.03492469,258.7055011,450.2556883,16.21250173,7.917308179,38069.157,5511.579002,10.54359615,160.8395402,33.26813781,9.312756676,16.02403871,15.01416556,21.7974371,19.02121162,340.1723446,46.97334027,41570.61109,28254.01986,119.6183872,,119.3149845,110.3298463,31.06512471,9.595423663,115.8256751,85938.45041,129.4670404,330.7048882,165.5914656,61.13362158,6.923367855,0.936348776,0.947243965,1.113031802,103.1122179,101.062385,22.46981867,4.374307821,39.36515177,0.320719865,0.095114597,2727
1005006,Andromeda XXV,0.849595509,74.7332839,22279.84225,0.855926582,14.56300082,8.197467655,0.752753633,0.807267372,165.8151532,31.5490564,219.7832748,47.72850955,89.50462652,60.93191908,16.93090586,392.6630722,60.57060986,67.76959136,79.04276245,120.9249411,89.35485914,170.0388239,2.674585705,91.27474715,16.52547224,41.7845169,71.57978156,51.48738193,65.94149239,87.63269016,72.69302566,109.801011,41.30018736,3.045731219,33.02038506,301.2629647,372.7183323,24.13661937,18.96567541,23016.73238,8994.097449,22.94556957,233.9270161,39.08619172,12.41435373,10.70556099,9.886754727,14.35679233,13.94742627,463.6784042,53.86393536,29016.32555,7981.904584,114.0680402,184.9298741,97.12290394,90.21481684,29.86394091,31.20983926,85.79079253,129479.2876,118.6236834,383.9428081,96.13273827,,5.65786193,0.795097192,0.793221209,1.002888676,131.2763749,130.2796452,27.67477378,7.169715124,8.214009793,0.648748374,0.054554753,2757
1005006,Andromeda XXVI,0.765745938,72.23340735,31000.31075,0.743088832,12.55347491,7.221354086,0.675895319,0.668413105,184.6256088,45.31999993,1920.531503,52.7492674,118.1647313,91.87022041,16.77092243,1334.682168,109.6839537,72.0490536,74.55561203,241.6220223,82.02068138,131.2954255,2.883378241,110.6221931,8.855446024,76.82810282,69.74224521,54.65845236,44.98450944,91.23577238,75.81730793,40.65868894,27.15275758,2.664073732,16.72066317,316.2122055,367.0132857,45.19947067,31.95297133,25941.70545,13004.05303,11.11666991,87.76402185,20.83524817,12.05303923,5.612711531,8.94020297,13.12190741,13.14618998,616.7545927,92.74083962,31802.53213,15515.50472,89.27924287,153.1240949,49.51669013,90.51909864,36.61299229,12.49727663,74.74353691,56763.86789,,410.9254655,40.14954023,36.17744145,4.120464608,0.664232674,0.819809368,0.822343909,178.3887736,131.2365288,43.36661156,4.36995618,20.42815649,0.869059077,0.050290883,2856
1005006,Andromeda XXVIII,0.898493067,84.04531877,35181.7062,0.995240982,18.2074508,16.1176359,0.913507004,1.026535341,100.5312503,46.72199865,548.7686513,89.91212022,32.40234859,45.7552222,34.43847439,540.3235313,42.25351945,79.24255695,88.04849796,91.84136149,44.43957884,58.23614957,1.961540861,27.11462878,17.10927775,33.34653697,63.33499856,61.4430234,81.20888965,72.80929947,61.19372745,82.54155368,67.87169734,2.176892298,29.03915632,197.7188945,509.0705484,21.81647483,11.91735524,23875.0162,5631.510949,26.24518847,172.6200164,38.15078299,9.161141277,13.47206473,16.09072942,18.34600493,16.21076505,241.8333806,72.66053246,26604.18146,29233.21628,129.1037047,,118.5060659,126.3854383,39.07111496,14.03988133,100.9816318,107310.2667,118.4719546,358.0884111,124.7368481,75.29792321,8.090217186,0.831562576,0.930401246,1.103912756,94.3739109,91.91017447,20.27964646,,15.91779138,0.429894898,0.095346794,2735
1005006,Antlia 2,0.953747917,81.38330257,36099.08515,1.02750159,20.38052018,13.12991312,0.904555973,1.001458056,82.38766525,42.17972762,863.7862852,94.06345324,54.88903046,33.32166642,35.63612938,397.8109835,30.40959181,84.54462271,88.43088947,57.23682132,43.61188303,62.56110453,2.42272096,40.43597715,16.86229549,31.69357853,64.09841855,68.66216698,66.36155962,76.34453316,59.1548092,57.94579546,51.71549833,2.043657595,41.80185208,130.2786719,195.2197105,10.1121384,15.05050345,41262.16763,6750.489483,14.58558192,117.1710688,28.52981408,7.209771624,11.87050353,12.83579001,18.27802653,16.23120755,170.9770454,70.86639361,48128.8198,29784.41305,125.8447294,141.914858,108.3963599,117.0017903,31.48681016,12.55855385,91.37699744,100657.7488,122.1698505,240.9918148,144.5402492,57.47604687,8.138579991,0.986184613,0.961247129,1.020024469,74.96257164,79.17202522,36.37869439,,28.90293178,0.298013832,0.106480337,2747
1005006,Antlia B,0.658309261,63.31367702,9964.319301,0.530497184,10.84968184,6.315821934,0.490469747,0.52457432,278.786613,21.70901277,595.8515241,58.81139781,209.3647421,111.354102,15.58616989,308.7331062,87.27074568,52.33299875,61.31388179,80.07150061,101.2505177,222.3412303,1.621653656,129.9077683,9.666623227,96.14210017,96.16402402,105.5427029,25.79485322,91.56041266,101.1768569,74.05614577,45.00397357,1.368008093,14.35791231,508.4685194,552.958426,37.23285002,24.32388787,14335.90758,5523.94344,20.38165738,96.23563673,42.64297605,10.84800554,5.053549584,6.116094051,10.63397448,10.43071398,1158.397874,128.2110046,33732.46519,7661.904111,16.6797241,76.33211593,32.96709063,41.24340151,16.97204683,6.473740765,19.21704564,49394.58655,108.3662779,604.5415891,35.98947333,26.67828372,9.417893407,0.45573592,0.553245457,0.991766907,160.8716855,187.0865104,11.79784376,14.82857355,35.13785076,0.927841264,0.040586303,2770
1005006,Antlia Dwarf,0.919262923,77.45816459,24069.44872,0.790441353,15.73902482,12.41559853,0.79790351,0.753804151,179.2158931,43.78534853,409.180941,95.71580976,75.89520447,65.60216581,13.82455627,542.6902178,42.73385768,71.60832745,79.5926079,87.48680642,78.37058795,70.36831629,2.435647988,71.25891253,13.1505985,72.87059221,69.0125766,64.22079648,71.08635398,73.58646576,66.71973797,19.24878898,61.25844446,2.172809233,26.64287084,244.5337162,469.0155676,15.18309351,10.27826544,21866.84144,10783.08956,25.60294672,171.9296141,15.41414661,12.15518701,9.550444207,11.99357258,16.6804419,15.10536662,573.9891354,40.53517404,22321.41974,14726.6849,114.1785693,86.37105483,104.3583675,102.4087929,36.57109119,16.77502851,116.6072854,101298.2468,111.8907164,663.636245,75.32546412,,5.458693901,0.871068152,0.767088536,1.145177908,105.1439114,111.8718769,36.52936308,2.612500505,21.79103807,0.510452142,0.058349071,2842
1005006,Aquarius Dwarf Galaxy (DDO 210),0.824330004,70.71524456,32355.803,0.779379637,12.21482974,7.227722416,0.526031797,0.567525664,231.7604602,72.30581937,723.0324654,67.16085156,137.4117348,92.59469174,13.28820192,542.5993648,63.24348365,70.23000912,72.43475855,11.3804144,104.4303705,139.0050527,3.706952932,94.60706882,16.49953517,88.04921024,60.32586042,48.31442263,48.58727405,79.44796657,58.81213036,20.18309969,42.73753107,2.384332207,28.24730488,365.8703156,326.8015299,50.50487193,25.99514049,24367.61129,5486.73404,41.44857521,163.4774026,,17.88904112,5.398602563,7.070684876,11.59268397,10.28520805,1455.836602,67.09682085,21449.0681,21275.87317,10.38926596,555.8034499,14.79833174,38.44838785,66.36829691,,47.92511337,,107.0257108,285.1522852,57.42419159,28.66783696,6.654604833,0.670388821,0.697340515,0.939852659,181.1902263,174.117461,,8.119367779,,,0.044237533,2722
1005006,Aquarius II,0.712773053,61.43591047,17398.23467,0.823586711,13.83263171,10.40267644,0.591798623,0.613776839,170.2965348,27.38633799,484.6124018,89.11849642,132.8688241,96.90198254,7.460403166,530.1091449,64.69601769,62.39273217,61.96864657,55.83762497,108.5317238,137.2657609,2.808800942,99.44964764,23.4072777,46.58508954,80.82844215,86.43663206,68.07292004,85.41095185,69.41135045,90.65376016,59.89959126,1.860014861,45.0011184,518.4997769,505.8154048,66.11635311,38.87671197,11421.61247,6963.10912,26.29978479,184.0096332,15.86183754,65.07872644,8.588418689,9.659749964,11.81543932,13.47937648,948.7499547,107.9808592,17720.29956,11823.8038,37.77112504,40.64032217,69.97254823,64.90489705,33.22303594,8.152505164,70.4448327,125887.3794,121.1083063,650.8416555,52.49118003,44.19017363,5.166823046,0.659782933,0.70265445,0.995644308,167.9763209,151.1353003,-29.95720578,8.069077581,23.35314066,0.860315347,0.045096508,2838
1005006,Barnard's Galaxy (NGC 6822),0.797257945,74.14391415,49738.64684,0.94383332,15.64530809,9.537028092,0.855092538,0.756414136,183.5886321,28.20286477,669.3375592,106.5441168,115.9390504,79.16881909,18.08961622,487.1477709,58.27068128,62.13348349,69.66912968,71.81007063,87.28127296,165.9904766,3.707769116,73.49392974,23.08683383,61.39728867,61.99980279,53.03946971,70.77156402,66.08105094,48.36361668,104.4493912,33.39558349,2.253395647,44.12730454,446.7366237,435.4782635,60.08628968,46.31414478,41249.20794,8822.037011,23.83861036,144.155384,17.93227751,37.22387591,7.00405981,6.431332,15.08811155,14.39349833,653.4392073,120.0102879,49874.57321,28168.53203,67.75922379,74.49185133,69.08064675,62.9460763,26.84410621,7.362958905,68.25554853,105093.2934,,753.4366299,123.1011832,38.68376061,5.583481431,0.76674511,0.703333521,1.014003021,125.7774055,165.9035422,32.10065036,4.99223398,22.88131809,0.951650684,0.047643072,2840
1005006,Boötes I,0.723161285,64.74525415,31916.76091,0.804853912,17.1230777,12.54411793,0.832722528,0.843015391,172.9891055,35.53883535,1288.545164,73.4399608,100.7908305,74.54732119,6.302852004,565.6905091,43.729558,56.42929395,65.67632972,72.80307561,72.41315355,97.82314757,2.51902533,61.61573311,27.55180344,37.75314286,75.63814398,64.88497943,71.82409148,78.47889149,60.48928854,32.96468875,64.78399072,2.367601398,50.56929605,531.9962407,686.9467455,9.755245792,9.249487482,29759.26359,8966.849931,15.96265387,163.7956636,17.74962398,10.48595878,12.20293499,13.06658681,16.10516508,14.78026413,786.3832326,60.493898,37247.06847,22650.91007,52.41498285,60.18423212,71.81695144,118.0926078,30.60247268,9.08062343,71.93868901,70504.4603,118.9819957,887.3403343,61.09927689,30.89671883,7.979467392,0.695983593,0.783637248,1.063439819,123.268544,182.4315117,38.65851429,28.08947978,24.71075688,0.70178812,0.045029085,2706
1005006,Boötes II,1.183211123,85.5783503,38202.33302,0.888727821,18.73692548,12.10354454,0.978879673,0.88988618,96.21398,28.81349424,842.4087653,69.50586026,74.97850376,40.63904471,24.71369591,380.0281276,41.18900904,85.91673074,89.35590735,71.2735193,52.3390794,120.9547205,3.190425201,47.64938279,17.32681573,46.94871267,79.69821425,91.16733105,98.94081114,81.08235415,78.09771384,20.65333392,55.3186375,2.423525085,33.98829664,227.4373853,198.2132019,24.28161004,15.94190502,39748.77996,5659.461337,24.48056422,124.1833526,26.30758807,8.959447705,15.01110804,9.393084317,19.47553529,17.14696032,499.0679671,51.55286847,42927.69482,24856.76488,145.3176789,160.2890718,117.2004116,94.52868269,27.59281515,9.92414278,128.3871843,133412.7899,104.5602482,242.8715178,117.6896228,87.25914117,10.28465711,0.889114769,0.961490613,1.065360329,56.93231204,82.6898849,11.93750546,4.365069856,17.21243029,0.528511564,0.100635621,2811
1005006,Boötes III,0.954111933,84.419624,24545.45354,0.846189871,15.81191693,12.60276183,0.79926439,0.848259484,164.118761,33.01524474,721.8951967,74.23758178,66.62927281,55.51036746,12.16465399,564.65436,47.12525419,76.48706384,85.20251953,79.81176315,85.14924078,118.7153502,3.901020304,62.08803109,17.0289266,40.74590575,73.52695705,61.85488217,72.37444419,91.3022233,70.1267461,94.55928614,54.49157071,2.37249118,23.99770238,262.9549893,411.8040514,23.30463662,13.08776953,28499.53053,10206.3171,20.52674333,164.7449141,16.78586756,9.669137118,11.62817098,10.86394201,15.87212079,15.13359977,430.6194959,55.39754694,26563.35088,19794.41704,121.9889274,118.276087,85.86473227,92.99649621,26.0518415,14.20554448,96.75029802,113005.9731,127.7282017,226.1978296,80.88573795,38.56035696,7.646172538,0.801358644,0.919216415,1.027185982,133.77222,128.5514685,16.77020274,4.874813969,22.88785671,0.692808996,0.057668996,2755
1005006,Boötes IV,0.919713363,76.96758784,26354.97068,0.719914483,15.33238479,6.627516095,0.739459737,0.732896165,168.5360706,23.93304825,1177.326532,58.81173827,51.19710833,69.04390532,16.67601954,647.5690126,72.5349582,73.43221813,80.6909513,98.41530249,75.18485687,97.48214803,4.90233018,64.42327004,17.29098977,43.01712184,54.94469822,35.53123465,60.31474553,79.27210897,55.91257157,21.48099545,29.614116,3.16092535,40.60337737,230.553898,346.9702559,20.96707554,14.2844853,30608.45881,5905.613663,29.7949281,106.3726965,13.98808087,14.69179636,9.758058812,6.625752084,15.75734981,13.5321785,450.3472299,33.84009836,40070.24957,13756.96298,154.569019,203.5164044,73.44029592,82.26691418,28.38407621,8.084929581,62.39757815,45182.98837,110.0104776,266.0499439,59.98308665,34.22102096,7.650055689,0.678407321,0.819371296,0.904724038,162.6247605,130.2648993,4.799256218,3.387571336,19.7578742,0.773044138,0.055596485,2812
1005006,Camelopardalis B,1.043112881,82.44764108,39129.9557,0.926711111,16.78831062,7.922361656,0.836956346,0.702817104,150.1776001,34.25090499,663.5603006,86.57493768,55.33482702,42.94367884,18.24425465,644.0226024,63.72708397,77.63268394,88.65188082,115.8598215,77.22131172,97.31128796,1.396496446,63.47769195,19.58487729,39.51680986,64.06477357,46.98250773,61.8553435,74.5932595,56.72986238,33.78556262,31.37846357,2.149400862,30.83824263,180.4658671,254.6549223,22.01101463,12.40673023,34625.94342,9146.7957,15.77983909,79.3406861,13.58793622,5.726588534,11.80103664,9.837957003,13.98285293,15.00727386,426.0258143,39.55553685,56973.56566,18393.7807,,80.80688532,36.60814888,71.44613995,31.97730838,6.500417408,65.42724289,77070.9337,115.6307471,293.0269963,99.87056225,54.80547058,6.151589236,0.781934095,0.851645346,0.918787058,118.8427183,110.5341793,23.80433135,,26.97197764,0.817132949,0.057663132,2870
1005006,Canes Venatici I Dwarf,0.984010804,82.03007391,30805.31352,0.976010808,18.80686106,17.51838238,1.001421011,0.976319187,79.59948771,38.72303285,489.4832072,84.88975957,39.58383566,28.0981213,27.03818031,614.2954107,57.60185749,76.4096713,86.68045762,72.12098504,27.82491324,43.60268277,2.047528879,43.55924299,15.4297922,26.97452418,60.27589921,77.95295902,82.3711827,74.0910018,75.70176095,89.03401039,62.8437016,1.69181851,26.4615803,155.7579879,412.1975785,17.22425375,12.85177792,51713.89873,7829.994644,33.65475919,182.3699284,23.47375925,9.816006445,16.22068862,16.36260673,21.46540764,17.54014863,457.6805368,44.87237941,49589.57533,34211.13849,146.9738245,125.5649453,124.6951588,129.8443029,40.68389593,8.337007742,120.091125,86816.35377,109.624909,237.37814,164.1096722,96.13250525,7.717918731,0.916376752,0.926490027,1.077888917,25.76971214,59.92341527,42.90636562,3.081016833,25.16399125,0.455564239,0.110639283,2864
1005006,Canes Venatici II Dwarf,1.033130694,88.17868364,44139.7282,1.06472784,18.02704731,12.50127895,1.030939423,1.091956716,94.29550551,33.44941616,587.9106146,95.17284083,48.43854635,28.64294651,26.63694056,434.2360397,55.64647504,86.26683195,83.88225149,53.17330608,37.53424554,49.10644979,2.571794336,48.12647875,11.15263719,26.74178317,68.62833313,72.38515831,82.06300218,81.54231527,70.63637118,65.53922706,56.8977248,1.784773787,34.19543249,147.6664236,292.8260753,19.71331984,11.98582709,35787.14953,5632.073258,19.04356294,154.0564802,33.1241123,7.179225963,15.27305969,17.70241429,19.25726123,17.84643961,330.7070543,45.92540391,47856.34698,33006.54981,141.7083947,96.5176863,123.4840631,127.70256,29.23093008,10.20620974,130.4050766,77669.31777,115.777125,180.7093015,159.2765947,72.3723603,9.561051663,1.002812409,0.995994099,1.057648014,75.90177234,96.62286181,25.48455026,3.565496137,33.37282349,0.342816001,0.218544058,2736
1005006,Carina Dwarf (E206-G220),0.739434208,68.80415064,29957.49785,0.637045214,13.23159245,6.926754897,0.628770629,0.562310667,190.7762489,27.66219012,900.089124,32.29293875,138.3572485,93.81591109,13.47614305,446.2383973,56.61826841,64.05521436,72.04438061,70.92481048,97.39311308,168.1732832,2.860068223,90.19980579,10.45099139,67.27912598,51.73230654,50.97183189,48.61929308,59.97641152,51.48339678,34.72027355,46.50313675,1.92072443,23.64142335,303.87606,399.9335957,47.9035577,37.57133612,22698.9524,1138.580434,13.1814717,68.98167352,10.10850303,13.29620267,3.431302268,8.702425302,13.13104372,13.73476185,762.2324911,71.5387153,36126.45748,14324.11503,96.79278566,32.67793428,,,26.14951177,16.91145586,,141331.0705,,221.7087655,30.08274951,24.39390087,13.49115363,0.659492041,0.752673559,0.928054258,,,16.16204575,5.06855371,9.349724537,,0.044459314,2743
1005006,Carina II,0.960845498,79.07919128,11200.52843,0.67120526,9.61185916,6.538644877,0.605671706,0.573419783,150.7478841,37.01770042,931.2935924,36.24093161,94.57176054,87.14678046,13.29309733,534.0812209,71.80043838,72.10915185,75.18835226,94.44236657,84.0800904,137.5363974,3.679891973,90.80379044,15.47650336,73.85351892,71.71588735,38.63816074,58.05968807,92.33598812,65.89956675,25.8815947,19.53575697,2.573650169,27.79037344,256.5435767,243.0313903,20.33838221,19.46786051,19579.59462,7112.553139,14.83732466,67.94158883,22.59398831,12.00537664,7.623418339,5.99983512,11.78935798,12.08517606,532.5696669,63.14016911,35525.04283,11485.37097,69.58344072,122.1731807,50.61092342,74.0537463,34.62402862,14.98499556,57.57241493,42409.18941,113.6864583,394.4710221,76.69074639,35.4142419,5.540695045,0.591095259,0.68056027,0.908416022,189.0591387,155.5298387,40.18200028,5.688314642,25.72916747,0.858679313,0.048407259,2718
1005006,Carina III,0.979228734,80.96292671,20964.01109,0.685024322,13.03543905,13.13159423,0.852436207,0.948659797,113.5478493,34.51713669,798.916886,77.5519492,51.9359062,52.35831449,23.02897025,426.6950901,72.9537869,82.36372021,83.32947929,33.61285228,53.74448497,97.74780798,2.795464776,78.29338718,17.9790917,66.45582352,64.9556879,62.78510054,74.24600124,76.06099628,55.94100284,34.05602306,49.89830943,1.685043006,18.76716693,190.3361331,378.1518668,14.15929493,12.46440811,31102.35096,10637.51194,22.30951408,151.7377239,22.09892889,9.009641312,14.99442547,14.07133582,17.06770435,12.8945852,291.3877046,56.42643215,29839.06887,19451.83114,133.2896395,80.25618253,120.2426891,109.7211866,37.46047102,22.86200116,125.8411652,111889.9323,112.6663238,315.2456277,63.4186527,55.51783946,10.34237905,0.917291858,0.823539651,1.096036923,118.0834697,130.6648649,24.17707574,3.150064388,22.95223509,0.546599223,0.080557387,2702
1005006,Cas 1 (KK98 19),1.015910167,78.3439238,26147.78808,0.683509548,18.54148327,8.397034929,0.766587349,0.71692337,139.8340927,32.8041863,836.4025625,100.3291529,104.4516123,45.10714388,14.08742053,420.7102145,49.49654036,80.72202098,88.4116466,88.48848758,72.9628249,54.51223654,2.108401367,40.56631198,19.33478647,43.12677803,59.40844369,34.83967678,64.8351933,79.72406454,48.49837524,23.66877118,35.89033422,1.935343114,49.13815138,209.1959847,275.9109588,18.70809672,15.49252139,25941.23063,5083.013842,17.67929152,172.8705456,21.94900488,7.227623812,8.330971295,8.119026315,17.90516037,17.43882249,211.8278982,53.80272077,33535.39175,14526.8454,137.8691236,110.8398615,50.92846415,71.16108567,33.60084269,9.964950517,69.0084325,134806.9234,126.2161129,247.7049199,74.84030458,50.17027882,8.340706279,0.663150656,0.893840109,0.96165843,122.4546021,113.4221213,19.70436048,5.970087523,30.61620116,0.5807349,0.061061528,2804
1005006,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",1.052190445,89.54150457,54601.62077,1.104765439,20.15113445,15.83040571,0.957610156,1.111939985,97.20995257,36.16295054,752.6863632,89.53304655,25.0454581,35.85221087,27.25331254,187.2754839,32.54864884,82.5645476,89.72381918,83.29078564,53.96814097,92.30677627,2.251413838,40.94708127,9.050773765,30.17266592,79.73407902,70.66698783,87.74610147,86.46303962,74.42147115,28.60318555,56.44924762,1.689972151,16.39543981,118.7007934,193.6632154,28.8444326,19.78912057,73203.66805,7759.773591,38.9253173,220.7665084,23.15164605,6.319785649,16.02834433,13.2551972,22.10504016,20.5319928,356.3800837,46.02700421,74983.5352,42603.37249,143.1388208,224.8533252,106.6539327,87.23761754,34.20245944,5.828366106,89.67914922,105061.9239,113.8187079,117.0222689,159.2687169,76.95107858,9.803195029,1.126818401,1.034859766,1.070734922,67.86482036,41.97639843,36.37687902,6.48730409,5.756363748,0.189112553,0.19001787,2833
1005006,Cassiopeia II (Andromeda XXX),0.756512406,64.43781634,24682.24254,0.62920517,11.72520608,10.64930337,0.73849397,0.619729889,180.7062836,38.01438077,682.6757522,70.14206184,134.5860454,80.23602645,13.68811423,293.6155194,63.26873922,64.71722485,65.48003884,135.2604519,105.8537564,150.6888099,2.538705232,114.0120866,12.42503149,79.14846004,84.01067835,79.49916915,36.55123416,78.98013151,77.82016634,48.31557872,67.75135788,1.498724559,21.40184786,304.5317918,424.5017698,28.93509179,22.15071459,25464.71419,9556.478637,15.80305203,143.502944,24.66349457,15.85347528,8.157076491,9.634390942,11.85525434,13.3812542,536.386214,98.14019681,30891.39164,11977.88121,56.19666646,118.666022,73.7498667,92.85841487,34.13285648,6.765333469,78.4532513,135422.9776,104.3114063,460.0575771,74.41506236,41.34585481,8.304741765,0.651125404,0.623027831,0.951533187,160.4404275,143.3699094,23.24161263,5.690678347,,0.773954591,0.046668678,2701
